ID,Prioridad,Nombre del Programa,Nombre de la modalidad/Categoría (si aplica),Institución a cargo,Características del apoyo,Mecanismo de entrega,Descripción del programa,Dato de contacto para pedir informes,Concatenar 1,Concatenar 2,Clasificación por prioridad (ya está en operación),Clasificación por prioridad (aún no existe),Número de Prioridad,Profesionista,Necesidad,Tradicional,Lifestyle,Cultural,Emp Social,Alto impacto,Aún no existe,Start up,Crecimiento,Consolidación
F-INA-PN-00,Otros programas de interés,Reactivación Económica para el Programa Nacional para la Prevención Social de la Violencia y la Delincuencia y la Cruzada Nacional contra el Hambre,,Instituto Nacional del Emprendedor (INADEM),"Activo fijo
 Asesoría/Capacitación
 Comercialización",Subsidio,"Otorga apoyo económico a PyMEs que buscan iniciar o continuar con un proyecto productivo. El apoyo económico puede ser utilizado en la adquisición de activo fijo, capacitación, comercialización, entre otros.","Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Ing. Juan Dosal Mondragón
 Director de Reactivación Económica
 
 Tel. 52296100 Ext. 32308
 e-mail: reactivacion@economia.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,1,0,1,1,1,0,1,1,1
F-INA-EE-00,Otros programas de interés,Impulso a Emprendedores y Empresas a través del programa Emprendimiento de Alto Impacto,,Instituto Nacional del Emprendedor (INADEM),"Certificación
 Consultoría
 Innovación
 Investigación y Desarrollo",Subsidio,"Otorga apoyo económico a empresas de alto impacto que buscan certificaciones, desarrollo e implementación de tecnología, consultoría en mercadotecnia o finanzas, entre otros.","Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Irma del Carmen García Domínguez
 
 Insurgentes Sur No. 1940 Piso 3 Col. Florida.
 
 Tel. (55) 52296100 ext. 32211, 32209, 32061, 32224, 32233, 32219
 e-mail: altoimpacto@economia.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,0,0,0,1,1,1,1,1,1
F-INA-OA-00,Otros programas de interés,Otorgamiento de Apoyos para el Crecimiento y la Consolidación del Modelo de Franquicias,,Instituto Nacional del Emprendedor (INADEM),Otros,Subsidio,Otorga apoyo económico para la adquisición de una franquicia. La empresa o emprendedor debe seleccionar uno de los modelos de franquicia autorizados por el INADEM.,"Call Center de atención a dudas
 01(800) 08 32-666 opción 4
 
 Miguel Ángel San Martin Torres
 
 Av. Insurgentes Sur 1940, piso 10
 
 Col. Florida, México, D.F.
 
 Tel. 52296100 Ext. 32442
 e-mail: miguel.sanmartin@economia.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,1,1,0,0,0,1,1,0,0
F-IES-ES-01,Otros programas de interés,Programa de Fomento a la Economía Social,ESCALA,Instituto Nacional de la Economía Social (INAES),"Activo fijo
 Capital de trabajo y otros
 Gasto corriente",Subsidio,"Por medio de diferentes convocatorias, otorga apoyo económico a anteproyectos productivos y proyectos productivos en fase inicial desarrollados por jóvenes.","Av. Patriotismo 711, Edif. B, Col. San Juan Mixcoac, Deleg. Benito Juárez, 
 C.P. 03730, México, D.F. - Tel. (55) 26364100 | 01 800 48 36 62 37 
 
 http://www.inaes.gob.mx/",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,0,0,1,1,0,0
F-IES-ES-02,Otros programas de interés,Programa de Fomento a la Economía Social,INTEGRA,Instituto Nacional de la Economía Social (INAES),"Activo fijo
 Asesoría/Capacitación
 Comercialización",Subsidio,"Por medio de diferentes convocatorias, otorga apoyo económico a proyectos productivos. Este apoyo puede utilizarse en:inversión fija, capacitación, asistencia técnica, estudios de mercado, Capital de trabajo y otros, entre otros.","Av. Patriotismo 711, Edif. B, Col. San Juan Mixcoac, Deleg. Benito Juárez, 
 C.P. 03730, México, D.F. - Tel. (55) 26364100 | 01 800 48 36 62 37 
 
 http://www.inaes.gob.mx/",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,0,0,0,1,1,1
F-IES-ES-03,Otros programas de interés,Programa de Fomento a la Economía Social,CRECE,Instituto Nacional de la Economía Social (INAES),"Activo fijo
 Asesoría/Capacitación
 Certificación
 Comercialización
 Consultoría
 Garantía para crédito",Subsidio,"Por medio de diferentes convocatorias, otorga apoyo económico a proyectos productivos. Este apoyo puede utilizarse en diferentes rubros dependiendo de las necesidades de la empresa (capacitación, garantías de crédito, activo fijo, etc.)","Av. Patriotismo 711, Edif. B, Col. San Juan Mixcoac, Deleg. Benito Juárez, 
 C.P. 03730, México, D.F. - Tel. (55) 26364100 | 01 800 48 36 62 37 
 
 http://www.inaes.gob.mx/",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,0,0,0,0,1,1
D-MAL-CF-00,Otros programas de interés,Programa de Apoyo para el Cultivo de Forrajes y Pago de Servicios de Tractor,,Delegación Milpa Alta,Capital de trabajo y otros,Subsidio,Otorga apoyo económico para la compra de forraje.,"Av. México Esq. Constitución S/N, Edificio Delegaciónal, Delegación Milpa Alta, C.P. 12000
 tel: 5862 3150 ext. 1501
 correo: galiciaj@milpa-alta.df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,0,0,0,0,0,0,1,0,0
D-MAL-EM-00,Otros programas de interés,Operación del Programa de Apoyo con Paquetes de Especies Menores y/o Aves de Corral,,Delegación Milpa Alta,Capital de trabajo y otros,Subsidio,"Otorgar paquetes que contengan 100 pavos/180 pollas y 20 gallos/27 conejos (25 vientres y dos machos)/9 pollas y 1 gallo de postura, a cada uno a grupos organizados por 5 mujeres como mínimo mayores de 18 años de edad, residentes en la Delegación Milpa Alta.","Av. México Esq. Constitución S/N, Edificio Delegaciónal, Delegación Milpa Alta, C.P. 12000
 tel: 5862 3150 ext. 1501
 correo: galiciaj@milpa-alta.df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,0,0,0,0,0,1,1,0,0
D-MAL-AO-00,Otros programas de interés,Programa de Abono Orgánico en Especie,,Delegación Milpa Alta,Capital de trabajo y otros,Subsidio,Suministra abono orgánico a productores rurales.,"Av. México Esq. Constitución S/N, Edificio Delegaciónal, Delegación Milpa Alta, C.P. 12000
 tel: 5862 3150 ext. 1501
 correo: galiciaj@milpa-alta.df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,0,0,0,0,0,0,1,0,0
D-MAL-DS-00,Otros programas de interés,Apoyos del Programa de Desarrollo Sectorial (PRODESEC),,Delegación Milpa Alta,"Activo fijo
 Asesoría/Capacitación
 Capital de trabajo y otros
 Trámites",Subsidio,Otorga apoyo económico a proyectos productivos en zonas rurales.,"Av. México Esq. Constitución S/N, Edificio Delegaciónal, Delegación Milpa Alta, C.P. 12000
 tel: 5862 3150
 correo: galiciaj@milpa-alta.df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,0,0,1,1,0,0
F-NAF-CS-00,Otros programas de interés,Fondo de Coinversión de Capital Semilla,,Nacional Financiera (NAFIN),Capital,Capital,"Fomenta la disponibilidad de capital semilla para emprendedores y/o empresas establecidas en territorio nacional, enfocados a la innovación con alto valor agregado para el país, a través del impulso a fondos y vehículos de inversión en etapas tempranas. Los recursos ingresan directamente al patrimonio del vehículo de inversión y/o proyecto a cambio de acciones, por lo que no es un crédito, ni tampoco un subsidio.","Nombre: Fernando Garcia Landaverde 
 Cargo: Ejecutivo de Alianzas Estratégicas 
 Teléfono: 53 25 60 00 Ext: 8430 
 Correo electrónico: fgarcia@nafin.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,0,0,0,1,1,1,1,1,0
F-NAF-CY-00,Otros programas de interés,Crédito Pyme,,Nacional Financiera (NAFIN),"Activo fijo
 Capital de trabajo y otros
 Gasto corriente",Crédito,"En conjunto con la banca comercial, Nafin ofrece opciones de financiamiento que permiten el desarrollo de las MiPyMEs.","Teléfono: 01-800-20 00-215 en el D.F.; o del interior, sin costo, al 01800 NAFINSA (623 46 72) 
 Correo electrónico: info@nafin.gob.mx
 
 http://www.nafin.com.mx/portalnf/content/home/credito-pyme.html",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,1,1,1,1,1,0,1,1,1
F-SAG-FX-00,Otros programas de interés,Incentivos para la Promoción Comercial y Fomento a las Exportaciones,Comercialización y Desarrollo de Mercados,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Comercialización",Subsidio,"Otorga apoyo económico para la construcción, adquisición, ampliación, acondicionamiento y/o equipamiento de centros de acopio, almacenamiento, envasado y/o distribución; así como la construcción, acondicionamiento y equipamiento de infraestructura para movilización de granos básicos. También apoya el fortalecimiento de la capacidad comercial y competitiva de los productores y sus organizaciones e impulsa el desarrollo regional para contribuir a la inserción y articulación funcional y eficaz de los productores en el mercado en forma directa.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,1,1,0,1,1,1
F-SAG-EN-00,Otros programas de interés,Concurrencia con las Entidades Federativas,,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Capital de trabajo y otros",Subsidio,Otorga apoyo económico para impulsar el desarrollo de proyectos productivos en el sector agropecuario.,"Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,1,1,0,1,1,0
F-SAG-AG-03,Otros programas de interés,Fomento a la Agricultura,Agroproducción Integral,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Capital de trabajo y otros",Subsidio,Otorga apoyo económico que impulsa la productividad y la competitividad de proyectos estratégicos en zonas agrícolas. El apoyo puede ser destinado a la compra de activo fijo o capital de trabajo.,"Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,1,0,0,1,1,0,1,1,1
F-SAG-AG-04,Otros programas de interés,Fomento a la Agricultura,Desarrollo de Clúster Agroalimentario (AGROCLUSTER),"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Asesoría/Capacitación
 Capital de trabajo y otros
 Comercialización",Subsidio,"Otorga apoyo económico para impulsar el crecimiento y la integración de clústers que permitan generar cadenas de valor y alcanzar economías de escala. El apoyo económico puede ser utlizado en diversos rubros: adquisición de activo fijo, asistencia técnica, insumos para la producción, entre otros.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,1,0,0,1,1,0,1,1,0
F-SAG-PA-00,Otros programas de interés,Fomento a la Productividad Pesquera y Acuícola,,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Asesoría/Capacitación
 Capital de trabajo y otros
 Comercialización
 Consultoría",Subsidio,"Otorga apoyo económico destinado al desarrollo de proyectos productivos pesqueros y acuícolas. Dependiendo de la modalidad, el apoyo puede ser utilizado en diferentes rubros: capacitación, compra de activo fijo, estudios técnicos y de mercado, entre otros.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,1,1,0,1,1,1
F-SAG-FG-00,Otros programas de interés,Fomento Ganadero,,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Asesoría/Capacitación
 Capital de trabajo y otros",Subsidio,"Otorga apoyo económico a proyectos productivos del sector ganadero. El apoyo económico puede ser destinado a la adquisición de activo fijo, capital de trabajo o asistencia técnica.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,1,0,0,1,1,0,1,1,1
F-SAG-CG-03,Otros programas de interés,Productividad y Competitividad Agroalimentaria,Acceso al Financiamiento Productivo y Competitivo,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)",Instrumentos financieros,Subsidio,"Brinda acceso a instrumentos financieros como servicios de garantía, acceso a crédito y primas de seguros. Además incentiva la constitución de capital de riesgo.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,1,0,0,1,1,1,1,1,1
F-SAG-CG-04,Otros programas de interés,Productividad y Competitividad Agroalimentaria,Sistema Nacional de Agroparques,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Consultoría",Subsidio,Otorga apoyo económico para desarrollar e impulsar el Sistema Nacional de Agroparques. El apoyo puede ser destinado a la contratación de asistencia técnica o a la inversión necesaria para el desarrollo integral del agroparque.,"Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,0,0,0,0,1,1,1,1,0,0
F-SAG-DR-02,Otros programas de interés,Programa Integral de Desarrollo Rural,Agricultura Familiar Periurbana y de Traspatio,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Asesoría/Capacitación
 Capital de trabajo y otros",Subsidio,"Otorga apoyo económico a personas o grupos de personas que se dediquen o pretendan dedicarse a la producción de alimentos. El apoyo puede destinarse a la compra de equipamiento y/o Capital de trabajo (animales, material vegetativo). Además el programa ofrece asistencia técnica y acompañamiento.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros.,Conseguir financiamiento/ Acceder a instrumentos financieros.,20,0,1,0,0,0,0,0,1,1,0,0
